filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
OAF_door_sad.wav,0.2959760427,0.01581055671,1693.317997,2062.653501,3079.352577,0.08079869539,-505.4805298,96.64458466,30.234972,6.265192986,10.71148109,7.62004137,-0.03154001758,-11.57016945,-11.42395973,1.418128133,-10.93991661,-0.4993725121,-6.910000801,3.730196476,0.7951005101,-1.00856483,1.850360751,2.197644234,-0.9763611555,-5.759949684,OAF_Sad
OAF_lot_sad.wav,0.3593558371,0.01203346252,1828.55578,2135.718336,3079.927022,0.09029683981,-511.4008789,91.78933716,30.27028084,9.704117775,7.014986038,9.14185524,-1.279717207,-6.920417786,-10.55072117,5.170875549,-7.329417706,4.612602234,-4.395311356,4.89336586,1.255264997,-3.289698601,1.085734963,4.389670372,0.5290833116,-0.7595443726,OAF_Sad
OAF_sure_sad.wav,0.2387164086,0.01350095123,2087.696493,2171.8859,3704.776938,0.1080310179,-504.4910583,74.31557465,20.13610077,9.052065849,17.25283813,14.40874672,-1.310245275,-19.17750549,-14.83466244,0.5372234583,-11.33721733,1.322544217,-6.911105633,5.119782925,4.176508427,-3.179381132,-0.9917544127,5.812529087,0.9764536023,-6.394707203,OAF_Sad
OAF_haze_sad.wav,0.28895697,0.01136557665,2064.715952,2230.41333,3800.043688,0.09781044408,-503.6220093,74.98935699,22.58004379,23.20633888,21.77004051,8.557762146,-14.41468716,-18.94327164,-13.12685394,7.489368439,-17.29239464,4.598679066,-5.520936012,7.789562702,1.834113002,-5.910666466,2.836070538,8.197461128,0.08561386913,-9.290433884,OAF_Sad
OAF_hate_sad.wav,0.3150032759,0.01256307866,1898.125413,2230.871777,3457.345761,0.08985811121,-517.2320557,77.07487488,24.45041275,20.12195015,23.18470955,7.4463377,-8.194921494,-13.15441036,-11.1894455,5.096503258,-16.50178909,2.395461082,-4.058953285,6.687709332,0.7735002041,-2.724326134,0.5792790055,7.791133404,-0.1784601957,-8.812477112,OAF_Sad
OAF_note_sad.wav,0.2788725793,0.01035957225,1766.86404,2076.544856,3052.331543,0.0833062066,-543.0068359,84.7782135,35.00808716,18.33211327,15.4246273,13.07731342,-7.487531662,-6.836104393,-18.01217079,2.057510853,-12.13107395,1.783964515,-10.60271454,5.305281639,4.501170635,2.322539568,2.437040091,1.357728004,3.350013733,-7.234380722,OAF_Sad
OAF_shall_sad.wav,0.2783438265,0.00969951041,2223.446936,2197.482365,3830.370863,0.1197901312,-498.6835632,70.19937897,18.46445847,15.80026913,9.891025543,6.594033241,-11.79207134,-12.61035347,-15.11041832,7.944896221,-10.58456898,1.246335983,-1.710921764,6.499586105,-0.7164091468,0.4953135252,0.2706958354,5.620311737,1.881555319,-7.588851452,OAF_Sad
OAF_raid_angry.wav,0.2262820303,0.03571853042,1939.487019,2093.562434,3208.922263,0.08320886949,-398.750061,68.20819855,-6.946934223,-12.83790684,1.637881637,2.214763403,-27.46668625,-4.851989746,-19.55675507,-1.158952594,-13.33753967,3.553870201,-5.872416019,5.782670498,-0.2956594527,3.087371349,1.383820534,-0.77550143,-6.150002956,-13.07070732,OAF_angry
OAF_half_angry.wav,0.3673580885,0.0219832249,2401.365977,2358.385223,4321.772065,0.09592747044,-424.0266113,47.70949173,-19.35143089,-20.54401207,-1.586705685,5.566447258,-16.70031929,5.855701447,-7.335447788,0.596832931,-8.74093914,8.267207146,-1.043770909,9.652001381,1.467816591,3.852426052,-3.648722172,-1.370384574,-3.076610327,-6.538303375,OAF_angry
OAF_bought_angry.wav,0.2858800292,0.03926238418,2275.070396,2302.122611,4161.638814,0.1064138105,-370.4076843,49.57082367,-11.84385777,-19.59012032,-11.73900414,2.430063963,-18.98486137,4.99074316,-17.50874519,-0.7100619674,-10.58801556,10.13871956,-4.178255558,7.871345043,-3.100697041,-0.1561373025,-3.192345142,-5.418225288,-4.841180801,-11.63293362,OAF_angry
OAF_rose_angry.wav,0.2719338536,0.04063431919,1860.303283,2045.266362,3038.308377,0.06943238812,-418.086853,59.87961578,-0.2566968799,-8.770717621,-14.03202724,7.758616447,-12.80544281,-11.23305225,-20.10287666,-3.029953957,-2.185141563,1.766749978,4.082324982,3.517363071,5.63018465,3.83123064,-5.481763363,-1.278328419,-2.856711388,-6.533664227,OAF_angry
OAF_numb_angry.wav,0.278365761,0.0286998339,2247.185724,2305.252306,4271.174173,0.09606933594,-401.0575256,50.17617798,-4.718800545,-14.42031002,-13.80140972,5.579375267,-16.82561111,-2.861117363,-14.18785381,-5.603240967,-8.001629829,2.514991999,-3.133621931,4.219771862,0.4783474505,-1.319484472,-5.110026836,-3.354117155,-5.589418888,-12.50990963,OAF_angry
OAF_juice_angry.wav,0.3179447651,0.01605321094,2753.588974,2637.640206,5475.675102,0.09334663723,-438.7271729,36.26343918,2.890578508,-2.441765308,-0.7107911706,8.239831924,-15.00270844,-4.199297428,-11.12052917,-1.150738239,-13.65472698,7.959321499,-4.599740982,6.681438923,0.1667551547,2.312343359,-3.383827448,-0.4873315096,-5.424881935,-4.039245129,OAF_angry
OAF_sour_angry.wav,0.269933641,0.04718540981,2269.677613,2003.191251,3717.922852,0.1277213542,-369.4094238,57.09667969,-13.6837368,-18.17736053,-17.27001762,10.81162262,-22.03370285,-9.30987072,-20.18004799,-7.603168011,0.4571773708,4.317486286,4.505847931,5.506317616,-0.08213388175,-1.531459093,-3.844099998,-4.335500717,-2.990297556,-7.140221119,OAF_angry
OAF_lot_angry.wav,0.2808933854,0.03759139776,2004.027756,2009.884315,3465.153809,0.08893694196,-395.3660583,63.3895874,-11.2076149,-8.616831779,-17.72879028,-3.229372501,-19.00214005,0.7993963957,-13.40322495,1.64779222,-10.62117767,0.7006459236,-4.324401379,3.468776226,3.127045631,-1.128861308,-2.34588933,-2.385653019,-5.662596703,-14.01045704,OAF_angry
OAF_knock_angry.wav,0.3028731346,0.0285176076,1856.103513,2063.794732,3253.860239,0.07955854367,-435.6351624,66.97418976,-8.29180336,-14.18032169,-5.094025612,8.416484833,-15.26848412,0.1679731309,-15.19644833,-0.6005256176,-10.03734589,0.9614654183,-3.920054436,8.856718063,0.4275226593,2.104882956,0.1576943994,-1.231792331,-1.072831988,-13.0967207,OAF_angry
OAF_raise_angry.wav,0.2334815711,0.03707088903,2273.996955,2193.646954,3727.367132,0.1043202575,-400.6618347,58.3361702,-9.762057304,-14.53927708,1.78994596,1.150240779,-23.34047699,-6.749929428,-21.28850555,-0.1432052702,-15.99154282,6.975587368,-4.945807457,6.378339291,-0.5965047479,1.544834137,-1.49166739,0.6551501751,-5.646137714,-13.65175533,OAF_angry
OAF_hurl_angry.wav,0.2834447622,0.04729636014,1767.695433,1975.033781,2865.320355,0.08607195426,-402.5621033,75.83570862,-4.262719631,-36.12517166,-13.3300724,14.02201557,-19.94158173,-7.575311184,-16.9740181,-2.237086535,-13.51107979,4.222418785,0.7092190385,14.9147892,0.8596515656,-2.08286643,-0.7829435468,-1.581749439,-2.549598217,-11.16529369,OAF_angry
OAF_lease_angry.wav,0.3065266311,0.02873686329,2540.532423,2271.283716,4569.463693,0.1030741652,-414.2769165,36.61080551,-3.329550028,7.518108845,-7.619155884,16.25087166,-22.13855934,-10.47080517,-17.66913033,-8.335999489,-2.027472973,-1.567830324,2.02230072,8.132508278,3.391166687,1.885301113,-2.563286304,-0.111477159,-2.159439325,-5.296336174,OAF_angry
OAF_dead_angry.wav,0.3114369214,0.03013935126,2162.60874,2327.60148,4057.494736,0.08502197266,-411.8538818,42.21772003,-5.87509203,-4.998168945,4.990940094,0.5760970116,-25.99717331,-3.559537888,-10.79943085,-1.260181308,-11.27676773,9.191415787,-0.8736021519,9.206754684,-3.891711712,-1.741507292,-0.4618394971,-3.318093538,-5.838755608,-10.81596279,OAF_angry
OAF_check_angry.wav,0.3122744262,0.04128704965,2536.093374,2255.248937,4359.260495,0.1193675726,-376.5011597,39.91821671,-12.13759041,-4.661463261,-2.836820364,1.913765311,-19.71085358,-4.258377075,-8.896365166,5.296601295,-15.29573727,9.603549004,-0.4197447002,3.464979649,0.3198493123,-2.397480011,-1.737944007,2.513799191,-3.682826519,-8.210323334,OAF_angry
OAF_turn_angry.wav,0.2920098603,0.02766443975,2121.96641,2093.777453,3591.075721,0.09431340144,-414.7217407,61.99834824,-7.344470501,-17.76044464,-3.67646718,12.95221615,-19.2572937,-10.73397827,-14.18500519,1.643442035,-13.28891277,9.031287193,0.7092964649,6.638846397,-3.407121658,-1.726373076,-4.829336643,-0.7599406838,-8.883634567,-7.243988991,OAF_angry
OAF_fat_angry.wav,0.2876748443,0.03327047825,2934.046739,2414.827563,5278.168084,0.1609461167,-393.7519836,42.18968201,-14.17929268,-21.33695984,0.08937066048,5.428634644,-20.22283363,3.440787077,-11.84150028,0.9620316625,-11.10530281,5.280482292,-4.335910797,12.58249474,0.7209637761,4.247992992,-1.664578438,2.165653944,-1.019490838,-10.87366199,OAF_angry
OAF_fall_angry.wav,0.2837581336,0.03587719053,2559.931674,2281.046665,4526.834992,0.1288983745,-382.4852905,55.23958206,1.042790532,-12.53538704,-22.28919601,-2.074742556,-18.50008202,3.492092848,-14.56619167,0.9610291123,-10.97693825,3.604920626,-6.208302498,7.704373837,-1.57669735,-0.8569548726,-2.083308697,-0.04452674091,-5.26815176,-14.03150463,OAF_angry
OAF_puff_angry.wav,0.327996254,0.03263194859,2283.878846,2223.233153,4022.166824,0.1031494141,-410.8242798,56.22936249,-13.16467476,-14.65307236,-5.771934509,4.50471735,-14.54699135,3.155143261,-16.87199783,0.3953214884,-10.96906376,8.736234665,0.1727426052,5.541100025,-1.920848131,-0.4058744907,-1.212113857,-1.879085541,-5.317204475,-13.32110214,OAF_angry
OAF_white_angry.wav,0.3099949956,0.02462450787,2168.272637,2253.694902,3966.146851,0.0856628418,-431.6843872,51.81560135,-12.14940834,-7.421154022,-8.54341507,2.382050514,-13.77302551,-1.564063787,-13.31333542,0.56721735,-12.14052773,9.270698547,-1.35706079,4.530094147,3.848547935,2.067880154,-2.633814812,-0.8892074823,-8.55023098,-10.92271996,OAF_angry
OAF_void_angry.wav,0.2642711103,0.04216285422,1958.152111,2157.731382,3608.257783,0.07983762826,-393.0865784,59.86506271,0.625626266,-1.063875079,-12.71771145,2.124043941,-22.54650307,-11.70857239,-18.61696815,-6.872167587,-0.8692779541,0.450232178,-0.2416607291,1.914675593,1.039138794,1.349644423,-6.796741009,-1.278006673,-8.06853199,-11.32969189,OAF_angry
OAF_moon_angry.wav,0.219862476,0.03462357819,2017.498295,2125.516706,3602.173603,0.08814603365,-377.7333374,66.51012421,-2.071083307,-5.933647156,-13.09575081,0.2466666847,-14.93527031,1.612599134,-22.57131195,-7.572548866,-19.21170235,-0.4184292257,-7.022808552,2.65241003,4.259138107,-1.553230524,-6.66536665,-5.454877377,-8.119980812,-7.736272335,OAF_angry
OAF_ring_angry.wav,0.2505804598,0.03609698266,2000.759197,2096.740924,3516.111062,0.09457859848,-400.1218872,55.49769974,-1.969740391,-8.645881653,-10.47486877,5.509072304,-18.31295204,-12.64955139,-17.60690308,-13.81791687,-3.417705536,0.6292438507,-3.384586811,2.537639856,-0.9779459834,2.514036179,-5.528954983,-2.995018244,-7.778410912,-8.256802559,OAF_angry
OAF_death_angry.wav,0.3481353521,0.03310842812,2311.559014,2357.929723,4326.96069,0.08417693662,-411.4043884,43.06831741,-8.154391289,-7.085295677,1.91093123,5.461843967,-24.30665207,0.7363040447,-10.20076752,0.21447137,-7.12481308,4.997768402,-5.103095531,9.07073307,-4.607291222,-1.842520475,-0.7684412599,-3.434409618,-6.129832268,-9.471437454,OAF_angry
OAF_keep_angry.wav,0.3210612833,0.0207403861,2265.408723,2392.655854,4214.079991,0.08700151586,-449.4590759,41.1857338,-0.523634851,8.457427979,6.034623146,0.7882044315,-15.40908337,-0.4253236651,-15.38547039,-6.917572498,-14.88912106,7.546545982,-2.572447538,4.66266346,2.393103123,4.232839108,-2.840918303,-3.103166103,-1.602999806,-1.436688781,OAF_angry
OAF_bite_angry.wav,0.2640320063,0.04246800393,1991.007442,2108.544678,3535.613029,0.07947958669,-393.9039307,53.1570282,-12.6349411,-0.8323434591,-5.6331954,-0.7442784309,-23.94232941,1.961811662,-13.76557159,-0.3514875472,-12.31021023,6.892703056,-5.968878746,3.296610832,-1.7872926,-0.30096367,-3.74279213,-6.184092522,-7.109122276,-10.70571232,OAF_angry
OAF_mess_angry.wav,0.318485409,0.01755168103,2475.480924,2243.923646,4170.603159,0.1057260874,-444.2512207,48.12936783,-5.780366898,-3.091427326,-4.555134773,6.29421711,-17.01436234,-3.840489626,-9.002706528,1.607538819,-12.767416,10.39008904,-3.357167482,5.442115784,4.923228264,-1.230017185,-7.13307476,-1.115960121,-6.590080738,-4.930507183,OAF_angry
OAF_mill_angry.wav,0.272449851,0.02813628316,2089.31687,2293.088357,4010.478734,0.07886106576,-404.882019,58.51431274,-1.570924282,-12.47110462,-9.651266098,-1.50307107,-23.66323853,-4.248138905,-16.87955475,-1.232979894,-9.955637932,7.182645798,-0.7657449245,3.412154913,2.307695627,-0.9256902933,-5.459600925,-2.644607782,-8.616230965,-8.363983154,OAF_angry
OAF_gap_angry.wav,0.3551214337,0.03160234913,2116.665095,2239.279859,3788.127335,0.08516615716,-406.3387146,50.27959824,-14.92804432,-12.80905914,-4.097223282,4.829907894,-21.47555161,1.68187499,-10.31472874,1.584981918,-8.715624809,6.845563889,-4.891172886,4.959906101,0.4234400094,3.323136091,-2.064351082,-3.304278612,-3.239303827,-6.993695259,OAF_angry
OAF_perch_angry.wav,0.3392333388,0.04038932547,2130.957895,2156.13254,3709.610445,0.0814359482,-413.7437439,46.26974106,-6.176996708,-4.471184731,-4.589980602,15.42694187,-16.29165459,-18.0522213,-19.62032509,-5.478943825,1.318337083,2.331311464,3.761169434,4.849020004,6.67649889,1.573821187,-6.96536541,3.722458839,-2.762163162,-7.539306641,OAF_angry
OAF_cause_angry.wav,0.302888602,0.0266890116,2318.226102,2337.54242,4287.58083,0.0870526288,-420.2088013,50.89975739,-11.89977837,-11.31096077,-11.06082726,5.541094303,-10.37009048,-0.7722420692,-12.92660427,-0.4512757957,-13.31034565,14.24074936,0.42999807,4.837279797,1.81020236,2.064365387,-6.475663662,-2.95505929,-4.691596508,-10.91104317,OAF_angry
OAF_make_angry.wav,0.2878271341,0.03426144645,2042.106061,2098.852232,3707.653637,0.07848949164,-407.545166,58.63467026,-9.775071144,5.204786777,-0.152518481,11.1845789,-27.5311718,-12.28700924,-19.15393829,-11.58409214,-3.719393015,-4.366071224,4.680024624,3.977596998,2.492463827,-0.3142608404,-3.064534903,0.2865979373,-2.782701492,-6.987238407,OAF_angry
OAF_cheek_angry.wav,0.3784717619,0.01959563047,2657.505118,2517.042293,5244.66235,0.1023183326,-437.8323669,24.18424225,-2.414230585,7.445908546,0.929897368,3.209770679,-16.15654182,4.684506893,-10.71741199,-3.476926088,-9.982415199,7.359478474,-3.007052183,6.590110779,0.2291677594,3.953989029,-0.7274634838,-3.008148432,-2.34926939,-2.549547195,OAF_angry
OAF_haze_angry.wav,0.2824498415,0.0241030883,2468.778668,2453.550981,4745.379639,0.0891974954,-417.0263367,44.59030151,-5.148496628,-0.04866950586,0.7065596581,2.8404181,-22.74531555,-0.7327197194,-13.86623001,-10.55591869,-12.88826847,9.117024422,-0.5519690514,7.328479767,1.804367542,2.941868067,-5.875894547,-3.266503572,-4.04796648,-6.073298454,OAF_angry
OAF_pool_angry.wav,0.2847508192,0.0404265672,2038.220365,2160.889029,3566.257324,0.08037923177,-385.1304932,58.5230217,3.080614805,-0.6436592937,-15.5209856,-11.17643452,-17.71135902,2.997228384,-20.80905724,2.281616926,-14.39780998,-0.6674111485,-5.358220577,0.8376939297,3.578323364,2.535259485,-2.004673004,-5.525918484,-8.659291267,-12.12143326,OAF_angry
OAF_week_angry.wav,0.3004260659,0.03001266345,2246.989819,2314.248553,4054.733815,0.08083208869,-416.7697754,48.95890808,-3.273867369,-1.32953918,-0.5248462558,0.8227742314,-19.31264687,-2.641648293,-19.75499344,-3.286858082,-9.505172729,5.041463852,-7.067594528,5.038959503,2.547862053,1.87421,-0.9344457388,-3.077481508,-3.907699108,-7.83305645,OAF_angry
OAF_tool_angry.wav,0.3266349137,0.0221248474,2108.20734,2246.397731,3746.114784,0.08344350962,-432.6720276,66.91351318,2.102658987,-10.06220055,-7.04312706,2.562237263,-16.54361343,-1.396073937,-17.18032265,-3.631983519,-14.99334812,7.306748867,-2.450127363,7.189114094,3.749081612,2.001552582,-2.909782171,0.4314451516,-7.576049328,-5.154822826,OAF_angry
OAF_jail_angry.wav,0.2659872174,0.03886381537,2176.366038,2130.995624,3674.607468,0.09693908691,-364.1752319,54.73464966,-12.73651028,-2.261680603,-2.917015553,-3.973835945,-26.53506851,-2.922341347,-15.64706326,-2.977025032,-11.93424129,3.55590868,-3.665912628,5.671467781,-5.891578197,-1.64463532,-3.370811701,-2.090276957,-7.480695724,-13.27684307,OAF_angry
OAF_sell_angry.wav,0.2762011886,0.03558990732,2924.272262,2249.213555,4621.343094,0.1840740266,-368.2047729,35.05833435,-5.23830843,-11.54354382,-9.446131706,2.598200321,-25.37556648,1.254031301,-16.16871071,4.516704559,-11.58929253,7.895042419,-4.402230263,10.18632412,-0.7527862787,-1.173387408,-0.7585351467,-0.08359638602,-5.022904873,-12.59291458,OAF_angry
OAF_beg_angry.wav,0.2918103635,0.028385574,2038.193946,2257.643798,3820.697295,0.07206885494,-426.6045227,49.39890671,-5.566978455,-0.5165216327,6.094626427,3.76749301,-26.52894402,-2.819337368,-10.87156391,-3.909370899,-10.55382729,10.04272175,0.532243669,5.006464481,-1.363762975,0.2478879988,-4.578269005,-6.829070091,-3.484997511,-9.090026855,OAF_angry
OAF_shawl_angry.wav,0.2442663908,0.0277542714,2406.100006,2195.512652,4095.876243,0.1157744437,-398.8268433,51.79541779,-5.376750469,-5.979445457,-17.57683563,2.633599997,-13.75538921,4.350480556,-15.9458065,-4.45285368,-10.43624783,8.849660873,-0.1393971592,11.91221333,1.037262559,2.568486214,-6.938980103,-0.9327814579,-6.093811035,-9.296349525,OAF_angry
OAF_wheat_angry.wav,0.275044024,0.03116275743,2099.252984,2221.344867,3786.308448,0.08454553405,-423.9794922,47.78290939,2.491825819,5.251250267,-1.557023168,4.51426363,-23.97402382,-13.07716942,-19.11754036,-8.857908249,-0.2009263337,-1.795382261,-0.2969663143,5.126643181,2.270526648,1.663954139,-4.084823608,0.1659410596,-1.313557029,-8.077921867,OAF_angry
OAF_hole_angry.wav,0.3048669696,0.04182132706,1955.511435,2085.882891,3392.227173,0.08658175998,-405.5488281,62.43815231,3.660832405,-4.266745567,-22.09811783,-1.471362233,-23.2234726,-5.750528336,-22.93484688,-3.541074038,5.240756512,2.37983799,2.082538366,5.799983501,1.403159022,1.298119068,-2.563194513,-1.439638019,-2.578018188,-10.66095161,OAF_angry
OAF_wire_angry.wav,0.2525169253,0.04166068882,1876.862347,1929.35249,2996.392026,0.09273097826,-386.074585,69.00743866,-9.171649933,-20.14434242,-16.53438759,3.006433964,-26.20372581,-14.03693199,-17.59676933,-5.041712761,-1.824713469,-0.5091738701,0.1057578698,0.5863007903,0.8068493605,1.850809813,-5.989249706,-0.01046761218,-5.43794632,-13.23066902,OAF_angry
OAF_soup_angry.wav,0.3460988998,0.03546560183,2740.810541,2440.525752,4911.598803,0.137518399,-387.7496033,25.41338539,0.8347423673,0.06221450493,-12.33789921,3.072096825,-14.73776627,-9.794439316,-15.17782593,-6.857718945,-3.308815479,-2.219795942,0.1278946102,2.330181599,4.32268095,2.577903748,-7.005492687,0.2157363892,-8.860379219,-5.126674652,OAF_angry
OAF_boat_angry.wav,0.2463440895,0.03594348207,1798.905263,1941.92972,2906.425529,0.08564284752,-428.3570557,73.2427597,8.053303719,-7.736066818,-10.10865593,1.018040657,-17.46321106,1.244295478,-19.26358795,-5.918144703,-10.64253902,0.6902480721,-2.846188307,8.584044456,-2.61302042,1.775670052,-0.25044927,-0.0204250738,-3.312704325,-15.56181908,OAF_angry
OAF_pad_angry.wav,0.288635999,0.02781661786,2222.750357,2304.637543,4034.743762,0.09104623368,-409.2621155,50.1137619,-16.52178192,-15.39602661,4.563372612,1.08530128,-22.93195152,2.813239813,-14.3380518,2.464489937,-10.82855988,7.627106667,-1.356127501,5.461316109,2.328622103,0.6687052846,-5.978179932,-0.5618293285,-6.184929371,-11.25242996,OAF_angry
OAF_book_angry.wav,0.3152238429,0.03496013209,2186.924079,2323.267311,4151.177424,0.08860085227,-402.2069092,45.0550499,-6.463683605,-13.81379986,-9.597875595,7.359810352,-18.20170212,-2.850450277,-18.402771,-4.297828197,-8.993987083,11.80678844,1.338792205,7.007609367,1.385924697,-0.6209226847,-7.40780592,-7.919559479,-2.760570765,-5.774787903,OAF_angry
OAF_such_angry.wav,0.3440071046,0.03205697238,2590.818037,2185.439167,4426.843094,0.1326519692,-401.7298889,39.87880707,-8.615261078,2.045426846,-12.36743259,11.30853748,-21.57951546,-7.649022579,-17.54026413,-1.566169858,3.859165192,1.781901956,3.698366404,4.198237419,4.180281162,-0.2480856031,-3.137023926,2.791297436,-6.233383179,-6.782095909,OAF_angry
OAF_chat_angry.wav,0.2891269624,0.02566976286,2461.540584,2295.336746,4417.211914,0.1066390749,-392.7806396,49.22679138,-18.02544594,-11.90153408,-6.723404408,0.2251722217,-20.1515274,-1.007919073,-11.97946358,0.6587023735,-13.90141678,8.201817513,-2.967935801,6.826047421,-0.4555820823,-0.5453954935,-4.755533695,-0.4992030263,-7.842940807,-6.828227043,OAF_angry
OAF_live_angry.wav,0.2583247721,0.02749744616,2413.309963,2538.240521,5066.076129,0.07889634284,-412.8992004,47.65753937,-2.642431259,-13.27547836,-11.46455574,2.412070513,-16.54056168,-6.133570671,-16.07226372,1.711751103,-5.043288708,5.214066982,-3.234737158,5.036068916,0.6113610864,1.803193092,-9.821404457,-4.568171978,-8.265516281,-9.020011902,OAF_angry
OAF_calm_angry.wav,0.2619895041,0.03237271681,2001.878181,2254.743995,3673.398813,0.08386418269,-400.2891235,69.62654114,-6.921047688,-24.48138428,-11.43323421,-2.236093283,-8.669332504,2.982250214,-16.77255821,-3.178691626,-15.72914886,6.991940022,-0.5016057491,11.93323803,-5.633994102,-0.1369422972,-0.2590998709,-4.536212444,-1.848495841,-9.666550636,OAF_angry
OAF_germ_angry.wav,0.2615109384,0.03300960734,2117.591944,2185.580459,3768.647003,0.09433746338,-401.1205444,55.57163239,-8.053859711,-17.36907578,-0.2265285254,9.02657032,-16.9038353,-12.87002373,-19.57792282,-0.5302989483,-11.9030838,9.089540482,0.1379231215,5.806188583,-2.513736963,-1.612851858,-7.559029102,-5.064044952,-7.227952003,-6.2564888,OAF_angry
OAF_reach_angry.wav,0.296582073,0.0216606278,2266.251262,2295.276023,4139.912109,0.08630719866,-435.9689636,53.59384918,-3.375320911,-0.8508921862,0.1062942743,4.58035326,-15.61026478,2.237612724,-19.24329185,-0.8085073829,-13.85364151,3.651045799,-5.509684563,0.8937466741,2.60424161,4.098626614,-1.086023927,1.810818195,-6.307180882,-9.356471062,OAF_angry
OAF_goose_angry.wav,0.2693527937,0.03195116669,2549.561981,2410.286113,4817.564808,0.1181492661,-388.1216431,40.01825714,-2.093860626,-3.025716782,-2.019232035,5.438497066,-19.95811272,-5.4220047,-17.00663948,-1.091568232,-16.48465347,5.840110302,-5.539401054,2.252711058,-0.3420758545,2.000896215,-4.026861191,-0.6458651423,-5.100484371,-4.430297852,OAF_angry
OAF_have_angry.wav,0.2879707813,0.03788386285,2159.16862,2108.182565,3756.646729,0.09278700087,-386.1266479,55.95983505,-25.31332207,-15.73217773,-5.510126114,7.841256142,-22.49778557,-4.989649296,-13.0246067,-3.738374949,2.589953423,1.469387293,-1.236090779,4.185908794,2.56863308,-1.97775948,-3.427906036,-2.417500734,-2.179394722,-9.727449417,OAF_angry
OAF_rush_angry.wav,0.3121660352,0.02963337675,2160.285306,2039.40765,3579.595947,0.1107855903,-419.0214233,56.94588089,-10.08849049,-10.27195835,-12.45202637,6.910219193,-13.47518539,-11.55672359,-16.29386139,-4.929393768,-1.189114213,1.483717918,2.305426598,0.2698265016,3.809324026,5.354815006,-4.741481781,1.336190939,-4.938057423,-6.520541191,OAF_angry
OAF_laud_angry.wav,0.2560359836,0.03174806386,1853.392539,1947.411682,3078.799438,0.08780924479,-402.8916626,70.69055176,-12.34519958,-10.31581116,-14.74187088,1.719734907,-18.19273567,2.856009483,-19.45214272,-4.030257702,-12.27988338,1.980659485,-1.598910332,5.676568031,-1.710129261,-0.5953274965,-2.817685843,0.2728220522,-5.863265991,-14.86794376,OAF_angry
OAF_door_angry.wav,0.2623383701,0.0421355553,1850.607916,1964.613308,3053.215368,0.08061742071,-396.4993896,69.35772705,-5.072712421,-17.7327137,-15.15110397,1.681511521,-19.75131607,-1.931537628,-17.44930267,-0.09177742898,-12.5569334,4.917275429,-0.325605154,6.805948734,-1.406543851,-2.056287766,-4.592105865,-1.783919096,-7.26125288,-13.15119743,OAF_angry
OAF_dodge_angry.wav,0.2917141914,0.02011187747,2133.127883,2213.191215,3850.50066,0.09096473371,-456.7040405,59.49039078,-4.180025101,-3.909618139,-6.586266518,5.434926033,-14.63044834,0.1937802434,-12.37537003,-2.350648165,-8.618079185,10.59383011,-1.997040391,3.968089819,0.9848884344,0.3469207883,-10.05510712,-1.289562225,-2.990237236,-7.461852074,OAF_angry
OAF_choice_angry.wav,0.3070216179,0.03350272402,2720.599547,2274.816687,4683.145419,0.1406323982,-382.9257507,35.83764648,-12.35754013,-1.378608584,-3.057736874,0.5429377556,-20.98524666,-1.664295912,-14.31138134,-3.827317953,-12.60985565,5.210936546,-2.624620438,6.203803062,-4.487570286,-0.1644714028,-4.959470272,-0.4660747349,-5.015249729,-7.314901352,OAF_angry
OAF_shout_angry.wav,0.2737416029,0.03901759535,2541.83411,2255.002661,4419.778192,0.1360223489,-351.6519165,45.87728119,-12.06407547,-6.386104584,-10.22597218,0.618775785,-24.4590435,0.1833762676,-15.51545048,-0.8577181101,-5.868710995,4.98873806,-7.800913334,6.14212656,0.3121464252,2.092408419,-1.718669772,-3.338683605,-4.036472321,-11.32950306,OAF_angry
OAF_tape_angry.wav,0.356469065,0.02889901586,2090.289461,2240.58458,3845.741586,0.08370344606,-433.8657227,46.4029541,-3.014813662,6.173103333,1.776444912,6.689369202,-22.82303429,-4.61736536,-16.79484177,-8.409480095,-0.8520792127,0.5207551122,5.159532547,5.294884682,-0.0519201085,0.978489697,-1.943146348,1.897477508,-1.904598117,-7.553297043,OAF_angry
OAF_met_angry.wav,0.2529703379,0.02847476304,2151.006287,2092.834665,3705.367338,0.09368239183,-403.974884,58.19665527,-13.25603962,-4.408181667,-3.806670666,0.0337808691,-27.41207314,1.055324435,-14.82665443,-0.2000001818,-12.87060738,-0.4535124302,-4.764410019,5.503365993,-2.783906937,4.264173031,-3.324771166,-2.288618565,-4.677947521,-15.76696205,OAF_angry
OAF_thumb_angry.wav,0.2903600633,0.03763730824,2489.766073,2207.505894,4336.287789,0.1344471807,-390.9458618,49.54035568,-1.035220981,-7.082186699,-10.84325695,12.44323158,-18.1833744,-7.26663065,-21.09876633,-8.850618362,-0.710124433,0.4255512953,4.058077812,2.062492609,-1.111725688,-0.5420945883,-5.91583252,-0.8841556311,-1.97936058,-8.073442459,OAF_angry
